"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1",105.820385363465,-0.0195738110638967,0.046869862366031,0.246031854984461,NA
"2",575.820899302489,-0.0292789618747159,0.0422434452012253,0.228931883349922,0.528151530885378
"3",6.15417522170074,-0.00416537534290335,0.0449254438281616,0.364504699582451,NA
"4",19.176178597745,-0.00473915796671823,0.0445387288132573,0.54668007319676,NA
"5",7.23149986593374,-0.00226033469396654,0.0446942791000536,0.665830902346162,NA
"6",169.841017821146,0.00172537854922076,0.0407523726854734,0.919921441697096,NA
"7",93.6709828640366,-0.00846859943836991,0.043195514891116,0.562898550700256,NA
"8",6.43010128280841,-0.00564191529971865,0.0451646278980827,0.202320291003833,NA
"9",4.01969362644401,0.000669651162912144,0.0447249621868375,0.859612150922478,NA
"10",9.50631548546605,-0.00120495746696997,0.0448486633310397,0.519561168954042,NA
"11",5.32589339243848,-0.00186683473620905,0.0447493467778993,0.640839828876759,NA
"12",90.0816052683039,0.00323933473339886,0.0420953867218611,0.830247683992241,NA
"13",125.056538474858,0.0344687935825534,0.056810677715808,0.0956255028247102,NA
"14",63.748039374774,0.00707035354165674,0.0432874066763696,0.779481444209044,NA
"15",4.47839489864383,0.00223893428683069,0.0448281066014216,0.504539143855971,NA
"16",435.955113549722,0.0111255595052527,0.0382387606540801,0.598573344924581,0.814402198279579
"17",54.0735168731368,0.00941261194033209,0.0444033395285681,0.44512144592671,NA
"18",67.6362663631219,-0.0188410222017281,0.0477402626817647,0.195819026588846,NA
"19",266.021546231237,-0.0566838279982653,0.0769963246508158,0.0444763463184193,0.242305716680241
"20",247.849708009182,0.0196846998336836,0.0430692937540592,0.328912762215535,0.628553808471448
"21",160.43470206718,-0.0365918563111933,0.0584781448502728,0.0889591486392592,NA
"22",106.193622663415,-0.0276165211356556,0.0521284452684351,0.128872190104355,NA
"23",87.9115325447879,-0.0219564777142264,0.0498084965141124,0.152404375097799,NA
"24",3.97856430221844,0.000566196235734117,0.044748605520065,0.901874913188872,NA
"25",29.6238188391718,0.0044604602257752,0.0443887438628029,0.58162472206399,NA
"26",744.954556019746,-0.0433228452595014,0.0502998556649926,0.111586356811021,0.378287349049425
"27",103.694092998693,-0.22378624008098,0.151307094275268,0.00376023157407518,NA
"28",77.7780093833047,-0.00600751379119218,0.0432202616587438,0.647957633948594,NA
"29",563.589482161076,-0.0570410533779649,0.0536389704656164,0.058685176373527,0.276605605481976
"30",131.647383027701,-0.00280209883288521,0.0416615030695839,0.872897741500651,NA
"31",5.12143324027755,-0.00402515960914214,0.0449652095949996,0.342865791770559,NA
"32",4.44007478161943,-0.00294761778126519,0.0448469758369459,0.451978585104608,NA
"33",6.01569898213858,-0.00308145497785127,0.0448619159757153,0.415295379592278,NA
"34",427.262684844435,-0.167166997396276,0.080744675268236,0.00190510683239283,0.0638811498213164
"35",58.7241176170167,-0.0143773098377955,0.0464525213135738,0.222157630787694,NA
"36",57.5894808284495,-0.0114581315679366,0.0457828556080973,0.247458691961359,NA
"37",448.646989683998,-0.0347225045504239,0.0532739107077915,0.124337594326262,0.398735651399107
"38",76.9282984500478,-0.0475127655009662,0.082390099083341,0.0200250711780888,NA
"39",102.902620825344,-0.0490731768020758,0.0860402262708144,0.0122731243380112,NA
"40",499.074611764963,-0.0499327747690442,0.0547075854712391,0.079076369077878,0.320387357224869
"41",207.789369282208,-0.046385665777305,0.0665759594912442,0.0631929902191636,0.286601514535817
"42",413.029980830563,-0.0378694553299573,0.0569350469353637,0.0977409596651969,0.356193066456132
"43",73.9110528094436,-0.0150136919748393,0.046082818679865,0.277086144604077,NA
"44",229.384240971436,-0.00825743745989103,0.0417459223040474,0.633680787676779,0.836066872348037
"45",76.1480272364279,0.00514076196197531,0.0425513373531947,0.753534929157124,NA
"46",117.652103887104,-0.0153999125879609,0.0449132410115101,0.336607895561429,NA
"47",351.777415334105,-0.0105083004570701,0.0439999383433109,0.451402229424125,0.722674160338391
"48",184.096970211024,-0.019478079411381,0.0461924938095144,0.25164640023608,NA
"49",26.1145605700174,-0.0110130264468097,0.0457373840890303,0.255596060192099,NA
"50",235.39523718158,0.0126148964923146,0.040351952281902,0.524041215035175,0.769218378740998
"51",28.2710223377149,-0.0157310988090931,0.0477949356108565,0.129446278549054,NA
"52",101.435570326075,-0.00621622015791993,0.0424450690106504,0.678965228277141,NA
"53",43.651947983054,-0.000772684017811569,0.0435204023947315,0.936328853645863,NA
"54",17.8223768825093,0.00279907721652559,0.0443851582407144,0.705227295323955,NA
"55",103.705097980427,-0.176380074734716,0.197023357814264,0.0073228067135819,NA
"56",233.621692651623,-0.0221061466229882,0.0508691912317805,0.07951006146414,0.320740370776224
"57",283.642827643348,-0.0299381774282618,0.0509998275978807,0.154032201909724,0.43970146137407
"58",413.390464647455,-0.00921999254675848,0.0399086666812305,0.63084145447743,0.834198920025459
"59",388.184555767367,0.00129527328778536,0.0377426349061793,0.912942031372384,0.968672462098764
"60",157.952798693177,-0.00660247439374563,0.0417022922049476,0.692271493055749,NA
"61",1024.29380894777,-0.0389402934171516,0.045196372121899,0.242611438250247,0.543539189306231
"62",33.6451692238771,-0.0112613022026731,0.0455984023336878,0.695312674923383,NA
"63",162.250282374046,-0.00392051751715719,0.0406293697064233,0.819924018397411,NA
"64",357.170686183633,-0.033993427429081,0.0536278302810423,0.11942298665109,0.391329732543562
"65",71.0741325809907,-0.0223732639506662,0.0511100229834493,0.0807953126225434,NA
"66",366.541061521698,0.00147322529015795,0.0371979681438854,0.948261228643334,0.982671450490159
"67",814.703596395995,-0.0395849735343065,0.0447013648846089,0.129581817190454,0.405526258436131
"68",61.2747899591126,-0.0187906055884373,0.0489379486555382,0.113386649192959,NA
"69",328.081300398755,0.0142462321079927,0.0392359895783921,0.505361395400663,0.758245813093765
"70",484.123652076036,-0.0203060780154152,0.0400146817041689,0.379526026903951,0.668727732772131
"71",771.731408847341,3.83701671499637e-05,0.0386737878412326,0.990546968366223,0.997953011826936
"72",2870.4807273826,-0.0104305595173341,0.0318512096983605,0.652507478709861,0.846429504577506
"73",32.1118127520656,0.0110710536775676,0.0458591847453825,0.232280890649326,NA
"74",38.763694947573,-0.0113786977968128,0.0455448643985196,0.29291997905795,NA
"75",1219.96017205958,-0.0306732553739775,0.0403669785005626,0.198198949003181,0.494205226488696
"76",240.439086644343,-0.0411183472907074,0.0638270824363828,0.0600783116901558,0.279049263033394
"77",7.30126866099603,-0.00396478456566211,0.0448508093050663,0.428941387693712,NA
"78",2139.10339103308,0.00975189525263757,0.0340523072268294,0.582410582428695,0.804751461873383
"79",645.806482528302,-0.130594925429608,0.0921058972837146,0.00754600402988839,0.11043077457108
"80",3398.66125596593,-0.078380142211645,0.107502316927378,0.0237549041185173,0.180809311102498
"81",865.848367710986,-0.0195945753341315,0.038601591518921,0.394143338645413,0.680087006115843
"82",249.849827309252,0.0616382967310728,0.0806688488518834,0.0403557281503694,0.232994860665473
"83",126.930555436593,0.00859064650519109,0.0423668026280823,0.602188902469058,NA
"84",563.115166523625,-0.00843293236726468,0.0387506779523258,0.708978526732553,0.878006005215863
"85",427.154596855158,-0.0375650287711559,0.0474302082708087,0.139993638383635,0.421339343986973
"86",19.1391433196292,-0.0134903446246429,0.0471080007167509,0.102376902541367,NA
"87",205.081107591506,-0.0137436935707177,0.0443491375447264,0.384642374614335,0.672446650218203
"88",331.4963653403,-0.112519809749751,0.11841705166555,0.0125064963351214,0.137717774225725
"89",557.029804645667,-0.0368861446059997,0.0497545847995732,0.129297295131013,0.405526258436131
"90",77.0104745213374,-0.0245443894900016,0.051271509176182,0.115745141550583,NA
"91",427.7444659046,-0.0821301596913213,0.0742033024461935,0.0238177116552835,0.180946147449333
"92",910.956886487144,-0.0307639877614858,0.0424266477926292,0.210739715541526,0.506919358840302
"93",11.5590762313701,-0.00906953840688674,0.0457663708761432,0.159828856737969,NA
"94",79.2334373415302,-0.00421909243648858,0.0423889058935992,0.714428150496917,NA
"95",5000.58775554322,-0.0819869627592424,0.0512367823185436,0.0146107920452776,0.146018296595556
"96",413.348370192397,-0.0200408125368777,0.040322334293817,0.360928025241394,0.655303442939855
"97",2232.03053685479,-0.0558262971778307,0.0454847364224133,0.0532992301995693,0.264388806933981
"98",67.3145970937564,-0.0016179145713662,0.0430908555816619,0.886141788792915,NA
"99",342.440543620321,0.000230298564018376,0.0378997708762162,0.997193112960647,0.998951919413769
"100",1284.33853343245,-0.00789171772443893,0.0323357111756403,0.73358794907141,0.89027740027873
"101",241.313478298834,-0.0382976373590395,0.0551375216508167,0.111302046421328,0.378210179653241
"102",253.22064126338,-0.0941628559892551,0.107431556880864,0.0186608294312291,0.162518553534465
"103",101.942430175499,-0.014097487861476,0.0443963207458348,0.393616781672044,NA
"104",490.050465873992,-0.132721401501849,0.0832960027018421,0.00575043106146818,0.0974004522345758
"105",615.520395593786,-0.0217344391291127,0.0377531102325116,0.352119232782316,0.648323927207031
"106",694.302960615444,-0.093866047950681,0.0691245869555962,0.0157286563893203,0.150540141386863
"107",353.592261580979,-0.12445898072949,0.124802301560209,0.0116837303012153,0.134634192511218
"108",349.814689082458,-0.0962341130977605,0.093238299529104,0.018219874666447,0.160951835858819
"109",35.5322953580984,0.00399609094391772,0.0437516324845401,0.699027552137326,NA
"110",19.686801313619,0.0109771199780455,0.046094436478713,0.153787800758307,NA
