"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1",102.984608894234,-0.0256276009022134,0.0504187172981656,0.222170781141756,0.51532829009388
"2",577.112413299735,-0.0383227257203037,0.0399541883187968,0.165384869946042,0.447007219240953
"3",6.64709640545998,-0.0069790877210463,0.0480521060210983,0.280780021947193,NA
"4",19.7312103581802,-0.00134877176855638,0.0465030593782903,0.757630236736178,NA
"5",6.81569873325907,-0.000436845383475628,0.0473144603672695,0.944501374035859,NA
"6",173.995611180416,-0.00896613062491849,0.0421147329535938,0.668244143847539,0.852451027677571
"7",96.5335672110459,-0.00961304731984086,0.0445697001534207,0.602323683548642,0.814090187565301
"8",6.12844862851753,-0.00859096542171199,0.0484877740475451,0.159352301181962,NA
"9",3.75545943662792,-0.00204913654742998,0.0475545163619706,0.67582231113635,NA
"10",10.1854673621802,-0.00317616289245715,0.0478320760541806,0.152508694775244,NA
"11",5.01190819375015,-0.00103041298702492,0.0474645499038951,0.842941959328303,NA
"12",92.3481750591423,0.00701665747710854,0.0433630584574346,0.720218714263768,0.879021254125673
"13",124.650812808673,0.0252115255540408,0.0483457471590643,0.266545244901762,0.562293047420666
"14",64.7479281092702,0.00402725787018827,0.0439355900602574,0.851862503617027,NA
"15",5.16261266264199,0.00419307941847482,0.0477457438278351,0.655727507528174,NA
"16",441.632988015829,0.0155442738218867,0.0379471997383885,0.513901877974595,0.762384820297864
"17",57.4386407955115,0.0106368369562441,0.046363840556918,0.491551852615978,NA
"18",67.3672855975521,-0.016583615456927,0.0475236205928287,0.336512812200757,NA
"19",268.657682219435,-0.09267670530144,0.0783492372184844,0.0203733142999363,0.151830414200899
"20",252.539138265544,0.0245069605874614,0.0435399252569172,0.338784088190502,0.627550914762324
"21",160.845476698289,-0.0725367823964357,0.0848828100134943,0.0359040503041274,0.204819589673887
"22",108.811296542915,-0.0320880642108155,0.0532900466430668,0.166568062575974,0.448599918286055
"23",84.7548164853961,-0.058435987904766,0.0984759497681298,0.0223242652165563,0.158870370494011
"24",3.6115017387111,3.01735640487359e-05,0.0475507207535867,0.989475812944916,NA
"25",31.4369890042562,0.00122070634519489,0.0463046899765696,0.932980750364198,NA
"26",749.361348119087,-0.0591329541906567,0.0479613818197054,0.0543722969252481,0.252693731875181
"27",105.139862318658,-0.0565538652469872,0.0867598563805377,0.0338776809865014,0.199191566507147
"28",77.6297438480028,-0.00402716987574091,0.0443581353185088,0.811718940730186,0.921332503276138
"29",565.565251029593,-0.0720724375299929,0.0556506571148975,0.0340703495979941,0.199728178976205
"30",130.727152065376,-0.00527415782445392,0.0428927406487129,0.750973328648493,0.894418277103785
"31",5.25886205162961,-0.00765120039922603,0.0483339671932782,0.162517869424528,NA
"32",5.14891805891551,-0.00574190238050106,0.0478941448923395,0.334111515537627,NA
"33",6.26779174386346,-0.00276658816529251,0.0475958426499869,0.563414882157497,NA
"34",437.174525113472,-0.124158796570293,0.0683723271443271,0.00511394858007681,0.0763481129424334
"35",59.8872237206162,-0.0231447020074996,0.0521933044084769,0.164735141977357,NA
"36",63.2160967246221,-0.0130462967324482,0.0491232477643963,0.198335006392199,NA
"37",451.054853994999,-0.0594809416156591,0.0651770725124236,0.0619765325224834,0.2710148069052
"38",78.665959127234,-0.145078549930087,0.166009061296265,0.0101236368757549,0.106927139747047
"39",101.76619231447,-0.229940630262745,0.14606528735685,0.00327355699615251,0.0607105988895829
"40",497.935154463543,-0.0506923676469822,0.0471586112807283,0.0837053009844327,0.317276072323191
