data$Geneid,C36,D01,D04,D05,D15,D16,D19,D20,D25,D31,D38,D41,D51,D57
AMN,119.34036605359205,152.02853216519938,107.41869402209451,116.73089842038374,112.11203054457386,98.55763826008628,113.15950832305646,127.68204509691087,161.94551482030127,130.05874273595066,129.84414509030498,152.0069997486449,127.46763060232226,124.6550107757205
CDC42BPB,2983.5091513398015,3353.994394450252,2683.080268462983,3387.6796903277323,3186.731585196236,3134.65621156416,3294.060852173369,3778.6983616518214,3264.541960622188,3499.606959144988,2717.179683286823,3076.7342726901643,3017.551024451129,2996.7064590483205
COA8,507.5244138762651,530.2985766520699,545.4482574233022,519.0799525502171,510.85010144367146,539.0143402188789,482.4822992235814,598.1501211747176,499.81745221517446,539.9149122788479,478.3229168400205,541.1730685495737,524.5783259403262,545.1579137924842
ZFYVE21,575.718908764032,632.6116172561377,454.7391380268668,612.2163076728636,582.7710266986811,580.87953169219,601.8593629490035,701.6761036857264,579.0425961560412,670.8293046380613,495.50817133726673,541.8768046595211,512.3218229977953,540.1717133614554
PPP1R13B,1332.4155154994453,1515.962235429287,1391.668858108469,1434.2998688887576,1696.4877074858157,1383.2957015973172,1443.7163644293246,1547.1382941922982,1483.1412975988742,1789.1633622425845,1648.8296953746815,1738.2281915701521,1295.103810927441,1436.0257241363001
ASPG,478.01718051136595,546.149892801996,433.25539922244786,360.1272398075668,462.19771082998847,375.9145317707716,422.7937673608703,541.7859751409461,554.5760075860677,508.255876218123,514.6028985564293,684.031498868902,374.23188984527945,418.0098028012494
C14orf180,158.68334387345757,156.35161838790648,171.86991043535122,140.32544171812086,180.85997380303897,124.72338293090564,133.05568561062682,156.43926246107998,152.62490965078754,195.088114103926,217.67989029845245,178.74897192664722,117.66242824829746,124.6550107757205
ADSS1,690.4692607386397,638.3757322197472,463.09392533969634,670.5817568830555,534.1186360849981,591.3458295605177,605.589896190423,718.9304341042279,658.267740096908,573.2852475860983,473.5492350352299,542.5805407694686,561.3478347679192,469.5338739218805
LINC00638,52.45730375982068,52.59754904293628,46.54810074290762,50.91454080038014,48.652390613682996,43.60957445136561,42.27937673608703,63.26587820117205,50.098252786136364,67.59632023776383,40.09892716024124,63.3362498952687,46.574711181617744,53.18613793097408
CEP170B,577.6860576550253,675.1219651127575,547.835339512682,568.7526752822952,571.1367593780177,518.9539359712508,489.94336570642025,641.8610915682547,620.9853194188531,705.0552895685747,517.4671076393037,631.2512906228447,569.5188367296065,506.0993437494252
JAG2,740.9594156074671,754.3785458623875,614.6736380153186,702.8690266589063,665.2685586088392,708.2194890901775,761.0287812495665,844.3119018120052,736.3278083915857,889.0199585700839,585.2533892673305,635.4737072825293,660.2169585043358,649.037089438918
