"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FNDC10",30.1214028979031,-3.35421244020777e-06,0.00144261969682932,0.754751109818662,0.999652655765148
"LOC105378586",151.07808954398,-4.44597597224372e-06,0.00144243282174487,0.613770482801572,0.999652655765148
"MIB2",326.377032758182,-5.61347202429166e-06,0.0014425160809491,0.62627614283701,0.999652655765148
"MMP23B",58.9780016518096,-9.22396655685102e-07,0.00144261255015871,0.800683483845175,0.999652655765148
"CDK11B",339.556743663525,8.27472545854205e-06,0.00144207516419944,0.732685818495185,0.999652655765148
"SLC35E2B",758.765411106464,-5.0031811569435e-05,0.00144260135482481,0.971856401249663,0.999652655765148
"MMP23A",55.6324032663524,-6.51897727102142e-06,0.00144263674743204,0.336807219148995,0.999652655765148
"CDK11A",314.532433701,1.35607462435586e-06,0.00144240231188159,0.876285032263716,0.999652655765148
"SLC35E2A",470.109083511143,-1.24480963627999e-05,0.00144245389161839,0.267436947461673,0.999652655765148
"NADK",747.395163688221,-5.6659292621203e-06,0.00144252403117264,0.547325612473838,0.999652655765148
"GNB1",2733.35759187432,-0.0014598944862661,0.00231627390648505,0.661207303131769,0.999652655765148
"CALML6",27.6185788179852,7.17060363449092e-05,0.00144350302584005,0.0249480658581485,0.999652655765148
"TMEM52",34.1831465995373,5.60073107617099e-06,0.00144259167354052,0.66475979736104,0.999652655765148
"CFAP74",1121.42877607056,-1.09210274110066e-06,0.001442106872993,0.988371792206956,0.999652655765148
"GABRD",209.923829328402,-8.7684377958917e-06,0.00144250734506828,0.779648463362562,0.999652655765148
"LOC105378591",6.83927089823925,7.71190170443087e-06,0.00144267175325718,0.924568627909377,0.999652655765148
"PRKCZ",2010.80853424266,-1.52976314925719e-06,0.00144227543116311,0.959246264040207,0.999652655765148
"FAAP20",592.523802424615,-8.4663908315102e-05,0.00144365182499172,0.600837542753533,0.999652655765148
"SKI",3039.23006491603,-3.11492336092363e-05,0.00144262656485187,0.943021664127785,0.999652655765148
"MORN1",814.830946861049,-5.00370845489832e-06,0.00144205289409283,0.631100968824897,0.999652655765148
"RER1",241.428426359331,3.93871370865799e-05,0.00144257225962494,0.013054268670921,0.999652655765148
"PEX10",117.4437280138,7.03666221327338e-06,0.00144254861332395,0.506349324129504,0.999652655765148
"PLCH2",526.267833307284,-2.16570820034552e-06,0.00144232768932583,0.888044093509076,0.999652655765148
"PANK4",397.479011805263,4.40933686589345e-06,0.00144221003132297,0.945862895705703,0.999652655765148
"HES5",17.5108081390909,-7.72677595537837e-06,0.00144264964687699,0.22036876066419,0.999652655765148
"TNFRSF14-AS1",185.547907345454,-7.93771696946819e-06,0.00144249806956718,0.310628880021131,0.999652655765148
"TNFRSF14",298.891365841664,-3.58044306647329e-05,0.00144270193074547,0.717241860563427,0.999652655765148
"LOC100996583",493.416545424709,-1.94122446820192e-06,0.0014424333669487,0.822502626958197,0.999652655765148
"PRXL2B",70.4473768678328,-5.47038985293265e-06,0.00144253252524472,0.401718734962727,0.999652655765148
"MMEL1",392.055498422978,-1.34297931829667e-05,0.00144221938881906,0.634481326829021,0.999652655765148
"TTC34",908.335580411316,3.98514504997561e-05,0.00144269338029811,0.433386623661409,0.999652655765148
"ACTRT2",11.905120075001,-6.63382120989264e-06,0.00144266073569778,0.183122214440912,0.999652655765148
"PRDM16-DT",70.064197814377,-4.6163271807144e-07,0.00144251402218443,0.918034663349052,0.999652655765148
"PRDM16",4491.72759916626,-1.22683795980433e-06,0.00144225933687084,0.821849980921602,0.999652655765148
"ARHGEF16",382.463212625006,1.05215235939341e-05,0.00144239298370395,0.619417982455485,0.999652655765148
"MEGF6",2158.42419403683,-0.000182902769543056,0.0014479648816383,0.626374819855186,0.999652655765148
"TPRG1L",65.3534270802134,2.54020542260144e-05,0.00144267201204102,0.834979688489737,0.999652655765148
"WRAP73",327.122938373726,5.29669606378512e-07,0.00144243560523701,0.963115140939463,0.999652655765148
"TP73",1229.23046693681,-2.61481542500952e-05,0.00144196849271597,0.564123546883245,0.999652655765148
"TP73-AS1",228.422364422715,-0.000119552046864566,0.00144475637980799,0.193594382594047,0.999652655765148
"CCDC27",225.527399444867,1.09985668115581e-05,0.00144247554866045,0.24542265151479,0.999652655765148
"SMIM1",92.5332914657837,3.35620914630826e-06,0.0014426089553403,0.673150427925169,0.999652655765148
"LRRC47",440.857855270047,1.67719332801761e-05,0.00144237498607711,0.960796917067544,0.999652655765148
"CEP104",579.138184906868,-2.26242519337285e-06,0.00144188427375183,0.96317894665255,0.999652655765148
"DFFB",615.595613331425,-3.15037407158059e-06,0.00144231323527069,0.755659644926295,0.999652655765148
"C1orf174",312.894869280033,-8.51443103769632e-05,0.00144371019822634,0.934273019272032,0.999652655765148
"LINC01134",308.60679130359,-4.85656321853185e-05,0.00144287544835403,0.879845647528456,0.999652655765148
"LINC01346",37.7782587237065,-1.05012191174465e-05,0.00144258308192454,0.273788754026327,0.999652655765148
"LINC01777",21.9499706937448,-5.14576878309447e-06,0.00144265341839077,0.372727399050938,0.999652655765148
"LINC01646",31.1467670767364,1.47629688641963e-06,0.00144261214498132,0.841075064221261,0.999652655765148
"AJAP1",646.421480677377,-2.76837872258082e-05,0.00144244377133936,0.104073662052,0.999652655765148
"MIR4689",1.97361872741417,-3.08763963351155e-06,0.00144268921131019,0.186329080740913,0.999652655765148
"NPHP4",1607.6085921273,-1.20008460949486e-06,0.0014417884637958,0.99316142724031,0.999652655765148
"KCNAB2",1837.27315007437,8.82485761767602e-05,0.00144369452737806,0.415517341000193,0.999652655765148
"CHD5",693.827892012583,-3.44810508395337e-05,0.00144187760986283,0.345266095894539,0.999652655765148
"RPL22",168.078825270523,-1.24848871956442e-06,0.00144223821545862,0.966544854879731,0.999652655765148
"LOC102724450",8.60578693496104,-2.01676851543638e-06,0.00144265887204958,0.642996270710377,0.999652655765148
"RNF207",165.59486127908,5.01449259492358e-06,0.0014424401508479,0.713302948661309,0.999652655765148
"ICMT",168.336741512038,1.51218102924538e-05,0.00144229979263817,0.395530467768296,0.999652655765148
"LINC00337",41.3990679695449,-2.17366947139593e-06,0.00144260114958389,0.790833469596994,0.999652655765148
"HES3",3.8516308330649,2.08571537917755e-06,0.00144267599571839,0.613069736197624,0.999652655765148
"GPR153",163.529720441878,1.13524870969377e-05,0.00144241228983599,0.331418965634105,0.999652655765148
"ACOT7",1898.59270889295,2.12150715712887e-05,0.00144181291102943,0.526442630975437,0.999652655765148
"HES2",49.2851801019174,3.06939534233632e-06,0.00144255573779065,0.746231351053027,0.999652655765148
"ESPN",376.152400532858,1.69661871840328e-05,0.00144235934837671,0.248219953883386,0.999652655765148
"TNFRSF25",90.8875741544827,-6.19770462893185e-06,0.00144254566835816,0.558001273831393,0.999652655765148
"PLEKHG5",795.99904416198,-3.04764405309874e-05,0.00144192525994279,0.315071817270139,0.999652655765148
"NOL9",346.672292952811,3.48487005392678e-05,0.00144194514201369,0.348160078643759,0.999652655765148
"TAS1R1",212.25537081343,9.18196765596786e-06,0.00144223040957324,0.611456561131575,0.999652655765148
"ZBTB48",178.186428357654,-1.69894601414756e-06,0.00144226972684265,0.918307552501117,0.999652655765148
"KLHL21",256.749681580266,-5.76690810151332e-06,0.00144249783967385,0.96258798776911,0.999652655765148
"PHF13",145.467798385221,-2.4766299814311e-07,0.0014424713270346,0.967114976328659,0.999652655765148
"THAP3",156.501830902342,-1.62664031230124e-05,0.00144233986592462,0.340407640839293,0.999652655765148
"DNAJC11",701.352306003257,3.86313711681384e-07,0.00144130598686871,0.673212077456686,0.999652655765148
"LINC01672",75.7053489655718,1.10215707109243e-05,0.00144250847477481,0.388723800893834,0.999652655765148
"CAMTA1-DT",1.81797410149022,-3.28391793411e-06,0.0014426913644485,0.104038624171038,0.999652655765148
"CAMTA1",11165.9254698307,3.58698038147388e-05,0.00144220979636889,0.807013084865682,0.999652655765148
"VAMP3",144.932598668999,1.52051126125485e-05,0.00144234730190059,0.21220389212104,0.999652655765148
"PER3",733.884422690935,6.0552421219251e-05,0.00144274813030186,0.409608091051205,0.999652655765148
"UTS2",95.5509985572292,4.85610110221415e-06,0.00144255968363138,0.607391216529049,0.999652655765148
"TNFRSF9",266.757058007524,-2.07359929311627e-06,0.00144229493052104,0.980890598715837,0.999652655765148
"PARK7",354.231039531249,-0.000158147757343239,0.0014459729247306,0.168793485829269,0.999652655765148
"ERRFI1",89.9739470567438,2.98443075711308e-07,0.00144246531005791,0.985482672088051,0.999652655765148
"LINC01714",134.882587805836,-7.50484814397885e-06,0.00144256560045488,0.446212040269093,0.999652655765148
"SLC45A1",327.358575202437,2.04885961649592e-05,0.00144219400082702,0.343438905237086,0.999652655765148
"RERE",7226.838133386,-1.55991675404078e-05,0.00143856928010697,0.464945181753851,0.999652655765148
"ENO1",389.488049451094,2.74931586132171e-05,0.00144241983551048,0.109637141322317,0.999652655765148
"ENO1-AS1",7.68303862865238,2.51141373655975e-06,0.00144266169904651,0.91840958332065,0.999652655765148
"CA6",336.598073683801,-2.18132380161559e-05,0.0014422970741197,0.719529629427296,0.999652655765148
"SLC2A7",318.81620084088,-7.9471386296739e-06,0.00144196136371613,0.724892229113373,0.999652655765148
"SLC2A5",474.330663342429,1.94176998550939e-05,0.00144220981986896,0.310892149619445,0.999652655765148
"GPR157",402.741843524454,-2.15939976321664e-06,0.00144205181431827,0.917997475994976,0.999652655765148
"MIR34AHG",438.946566501687,1.56744061094678e-05,0.00144223042517144,0.373382111795242,0.999652655765148
"LNCTAM34A",107.531342149359,1.1897041631451e-05,0.001442428032177,0.556500881492666,0.999652655765148
"H6PD",898.571458216557,-4.11647875799836e-07,0.00144210103430456,0.685647498413468,0.999652655765148
"SPSB1",2096.68327058187,2.23261370985963e-05,0.00144246189169875,0.711913980140839,0.999652655765148
"LINC02606",69.5271496595031,4.9997023652941e-06,0.00144248243049561,0.738366283461067,0.999652655765148
"SLC25A33",658.148118648198,-1.85360133643502e-05,0.00144179637635444,0.591269497746357,0.999652655765148
"TMEM201",524.579694336461,3.93836029557517e-06,0.00144216130666943,0.937819794838076,0.999652655765148
"PIK3CD",1325.06190514768,0.000514862966000584,0.00149354922084226,0.522123156485003,0.999652655765148
"CLSTN1",1622.0293759679,3.28697074305656e-06,0.00144160502211854,0.657466420708829,0.999652655765148
"CTNNBIP1",1124.21047608454,1.35978075730267e-05,0.00144170634519966,0.950010421034065,0.999652655765148
"LZIC",326.992495690063,2.30641949548838e-05,0.00144237755591078,0.531647151759222,0.999652655765148
"NMNAT1",298.174796210373,-3.95813021180384e-06,0.00144207285329716,0.500941724502933,0.999652655765148
"RBP7",176.677673005467,-3.25588535740136e-05,0.00144236814720932,0.0905609218567059,0.999652655765148
"UBE4B",1876.06485981868,9.75205793243629e-06,0.00144013238311841,0.876966403055621,0.999652655765148
"KIF1B",1903.66072378926,6.30621424676125e-05,0.00144253440566243,0.662743935565736,0.999652655765148
"PGD",516.83495040528,-6.07733274887565e-06,0.00144234809559286,0.703101669414876,0.999652655765148
"CENPS-CORT",53.3985652843385,-1.18488776580836e-05,0.00144250568689732,0.339966637895845,0.999652655765148
"DFFA",215.209994620943,2.77473903282015e-06,0.00144224181078431,0.80224220735631,0.999652655765148
"PEX14",2087.97497337757,-0.000115752314099861,0.001443826105753,0.449029373370778,0.999652655765148
"CASZ1",2541.67176238075,9.19975925175978e-06,0.00144240711461743,0.489531350423497,0.999652655765148
"C1orf127",372.832775289498,2.37348123295838e-05,0.001441975060407,0.538803930776565,0.999652655765148
"TARDBP",143.566873356845,4.56947751037563e-08,0.00144235538184025,0.943672380715798,0.999652655765148
"MASP2",197.379132631424,1.21670901019359e-05,0.00144238244575813,0.423107917602816,0.999652655765148
"SRM",75.9612562483031,5.11121066415957e-06,0.001442502211499,0.424014090196086,0.999652655765148
"EXOSC10",262.004429880794,1.50303372697215e-05,0.00144218947490545,0.456473493839847,0.999652655765148
"EXOSC10-AS1",40.2833104161342,-6.29235048062738e-06,0.00144262601807398,0.441363515924024,0.999652655765148
"MTOR",1084.01552028316,-1.39647747262045e-05,0.00144169972480345,0.84624605521015,0.999652655765148
"UBIAD1",262.859866269812,6.64330732421079e-06,0.00144212161280517,0.77865227577129,0.999652655765148
"DISP3",278.652902144337,-2.47575420421712e-06,0.0014420820952455,0.95025762943415,0.999652655765148
"LINC01647",23.814822970865,2.38001563787991e-06,0.00144259440161631,0.944655421486313,0.999652655765148
"FBXO2",117.490177481738,-8.97098696123075e-06,0.00144242768993095,0.509026948462389,0.999652655765148
"FBXO44",146.164508296271,-5.89916693219836e-06,0.00144232235956752,0.76612528774048,0.999652655765148
"FBXO6",208.349081705865,-1.65671216935867e-05,0.00144235567388053,0.226838679200482,0.999652655765148
"MAD2L2",172.144484952681,1.74413650705095e-05,0.00144243642415308,0.293941222499559,0.999652655765148
"DRAXIN",403.904016842103,3.19059520973822e-06,0.00144184160780913,0.61279103121264,0.999652655765148
"AGTRAP",309.725202569266,-9.23943817520866e-06,0.00144226860138559,0.772368699530745,0.999652655765148
"C1orf167",339.444209194996,-8.94454249472604e-07,0.00144226033635169,0.964313001447257,0.999652655765148
"MTHFR",345.245533375068,4.21721074506029e-05,0.00144259362883035,0.507994294941584,0.999652655765148
"CLCN6",441.598287122989,-6.86914915629744e-07,0.00144197088746283,0.997766157893311,0.999652655765148
"NPPA-AS1",61.9378991753698,-9.79293438794548e-06,0.00144255359167999,0.693409548500595,0.999652655765148
"NPPA",5.48587438872392,-6.77405842183607e-06,0.00144267851447737,0.206671416015456,0.999652655765148
"NPPB",7.78510363684081,-9.13759053421547e-07,0.00144265511342875,0.959233839185445,0.999652655765148
"KIAA2013",163.079607818795,9.40768437451271e-06,0.0014423703876089,0.537218492947306,0.999652655765148
"PLOD1",634.604648819475,-1.97525610379361e-06,0.00144165724246867,0.769919931247869,0.999652655765148
"MFN2",649.599542767712,-1.19960089427018e-05,0.00144224216341665,0.290937101884136,0.999652655765148
"MIIP",304.213023063432,-3.54384062884006e-05,0.00144234810257001,0.0676792420079119,0.999652655765148
"TNFRSF8",964.536997416167,-1.90812810213116e-05,0.00144177995961826,0.8019308699041,0.999652655765148
"TNFRSF1B",972.29626746468,-0.0013129058165351,0.0020390206509009,0.34165472317031,0.999652655765148
"VPS13D",3567.33029516065,0.000110147931646263,0.00144173245109493,0.510523063602486,0.999652655765148
"DHRS3",937.03425250064,-6.2998932207655e-07,0.00144211518515713,0.811995217944802,0.999652655765148
"AADACL4",243.771283255043,2.83863051769276e-05,0.00144214300080168,0.458164621440797,0.999652655765148
"AADACL3",64.692634458749,-9.62544912693873e-06,0.00144257493033226,0.216967644170964,0.999652655765148
"C1orf158",60.4712618924607,-4.89143616052391e-06,0.00144251404090546,0.671797112685189,0.999652655765148
"PRAMEF12",8.17829608480378,1.52753600600434e-06,0.00144264824496566,0.764664835010858,0.999652655765148
"PRAMEF1",19.7674921133675,-1.09127951238342e-05,0.0014426572739389,0.091741004343046,0.999652655765148
"LINC01784",1.56725466201223,-7.35755254511093e-07,0.00144268632186651,0.771246170984723,0.999652655765148
"PRAMEF11",20.9010410379912,-1.1122507210266e-05,0.00144266520633892,0.169779079367766,0.999652655765148
"HNRNPCL1",9.47277261683874,4.18715690763436e-06,0.00144265081750672,0.542533531796582,0.999652655765148
"PRAMEF2",16.7269310356975,-3.47877879429026e-06,0.00144264384634109,0.575544906034354,0.999652655765148
"PRAMEF4",23.5378329849393,1.10774535076253e-05,0.00144265715107853,0.655225477573889,0.999652655765148
"PRAMEF10",12.5885577458996,3.32707779205312e-06,0.00144266738110166,0.470407742688878,0.999652655765148
"PRAMEF7",6.43982574946306,-4.07711032707717e-07,0.00144266840569773,0.968044390282208,0.999652655765148
"PRAMEF6",21.4637967341387,-2.02275476967094e-05,0.00144266581617425,0.0338211095573745,0.999652655765148
"PRAMEF18",5.70906706093793,-5.89808490363677e-07,0.00144266226797858,0.9028059880957,0.999652655765148
"PRAMEF34P",14.0732580257265,-5.5419199237079e-06,0.00144264727496538,0.136134646537186,0.999652655765148
"HNRNPCL2",7.57522828357891,-2.39902717009619e-06,0.00144266784675571,0.608360654523089,0.999652655765148
"PRAMEF36P",15.0101470033925,-2.60237671677888e-06,0.00144262285206997,0.702190563272491,0.999652655765148
"PRAMEF25",11.8683043498374,-6.04059259179158e-06,0.00144266674713877,0.191805321202041,0.999652655765148
"PRAMEF5",22.507249900488,-4.70735666052678e-06,0.00144261144836444,0.552700846193395,0.999652655765148
"PRAMEF33",11.0808630725431,7.95463554954351e-08,0.00144266677904372,0.986439711940704,0.999652655765148
"PRAMEF13",12.6195912306095,-7.7858067215485e-06,0.0014426692433797,0.142769555981561,0.999652655765148
"PRAMEF8",5.40884321896365,6.18419441408459e-06,0.00144266819852736,0.209308766347242,0.999652655765148
"PRAMEF15",16.7619791107921,2.04464964727857e-06,0.00144263476461053,0.755819407758547,0.999652655765148
"PRAMEF14",11.7447672676237,-7.11328793952581e-06,0.00144264845187178,0.255343584744149,0.999652655765148
"PRAMEF19",6.6141640398854,-5.48539285097666e-06,0.00144266463813614,0.276511601847155,0.999652655765148
"PRAMEF17",2.94198215968479,-5.15823547337986e-06,0.00144268095387546,0.163143355760952,0.999652655765148
"PRAMEF20",16.5382109292183,8.90910961228254e-07,0.00144262703735492,0.831403131901041,0.999652655765148
"LRRC38",194.379952136549,8.31731269568497e-06,0.00144233479237575,0.408905616561154,0.999652655765148
"PDPN",133.940230833197,-1.852086522778e-05,0.00144229455956812,0.344526544660642,0.999652655765148
"PRDM2",2076.372791827,-9.94089737786392e-05,0.0014431620787074,0.294096231109485,0.999652655765148
"KAZN-AS1",146.337390205516,-1.80872564931516e-06,0.00144255597274335,0.915817085427453,0.999652655765148
"KAZN",6973.18303548621,1.27297476102871e-05,0.0014423294337365,0.450413002732436,0.999652655765148
"TMEM51-AS1",260.421884636612,2.9625908928716e-06,0.00144202301407654,0.927725762139859,0.999652655765148
"TMEM51",806.082673469659,7.68096197519572e-06,0.00144222858527548,0.413638873158174,0.999652655765148
"FHAD1",1404.91239100237,2.03951411811891e-05,0.00144117980206365,0.551455546529265,0.999652655765148
"EFHD2",622.77476551413,-2.71322308865869e-07,0.00144239156425954,0.87689724205169,0.999652655765148
"CTRC",124.818810588536,2.35734384306666e-05,0.00144248559891883,0.215742533606915,0.999652655765148
"CELA2A",164.854132748383,5.67995225597138e-06,0.0014423974356461,0.723963009040012,0.999652655765148
"CELA2B",165.620824210383,-6.11063592169609e-06,0.00144231245021873,0.560854936439415,0.999652655765148
"CASP9",408.117429290111,-9.04488098125892e-07,0.00144206260967821,0.718124809241468,0.999652655765148
"DNAJC16",567.4389467866,4.86627876867337e-06,0.00144207694694822,0.352699671336937,0.999652655765148
"AGMAT",203.729615268499,7.58408856757067e-06,0.00144228534333543,0.656648305341444,0.999652655765148
"DDI2",572.757436604183,-4.77668055348278e-06,0.00144212395704417,0.910928215859836,0.999652655765148
"PLEKHM2",809.135432119238,-5.32381082307987e-06,0.00144205397433051,0.855109717724117,0.999652655765148
"SLC25A34",89.1760860172787,3.41588644783677e-06,0.00144247827847064,0.782576254169298,0.999652655765148
"SLC25A34-AS1",36.6116146551218,2.02262672768932e-06,0.0014425970239691,0.808350489539995,0.999652655765148
"FBLIM1",388.388155517937,3.6266794263046e-05,0.00144227867681213,0.0937192849309048,0.999652655765148
"UQCRHL",7.83081597946256,3.88059186036325e-06,0.00144265410732722,0.488566683273125,0.999652655765148
"FLJ37453",197.36430178882,-7.99066983506537e-06,0.0014422787742862,0.650409362609187,0.999652655765148
"SPEN",1806.88530877621,-5.55535688193173e-05,0.00144145379265651,0.993982641450574,0.999652655765148
"ZBTB17",805.058123363109,2.26453809068416e-06,0.00144223003003122,0.915106748617934,0.999652655765148
"SRARP",65.4696436707801,8.37861561075225e-06,0.00144252545568362,0.465016843098961,0.999652655765148
"HSPB7",153.178422633468,6.93599165032216e-06,0.00144246028681263,0.620237366520876,0.999652655765148
"CLCNKA",180.739276755093,8.47009184463952e-06,0.00144251757642237,0.466892479460429,0.999652655765148
"CLCNKB",216.450966628981,1.99385766593079e-06,0.00144239989554033,0.916077771934587,0.999652655765148
"FAM131C",191.057643790785,-1.4053980019317e-05,0.00144236391472351,0.632260933709351,0.999652655765148
"EPHA2",713.291300202265,1.12445337598103e-05,0.00144230796824848,0.513981160300983,0.999652655765148
"ARHGEF19",161.510348876472,4.16282684177219e-06,0.00144229837864144,0.813291472350127,0.999652655765148
"CPLANE2",63.6808298493612,-1.0000066881842e-05,0.00144241727238842,0.491901579720103,0.999652655765148
"FBXO42",1570.0809328626,0.000546942636125605,0.00149836337275097,0.422621222444878,0.999652655765148
"SZRD1",637.536394205279,-3.85383399456389e-05,0.00144233327843597,0.516868000931827,0.999652655765148
"SPATA21",397.44665078726,1.0163859586124e-05,0.0014421427518185,0.882321324216593,0.999652655765148
"NECAP2",291.572954649031,1.19805407001121e-05,0.00144211157090931,0.612064546142438,0.999652655765148
"LINC01772",57.5532087046186,1.30540825764754e-05,0.00144254629273702,0.20907300299936,0.999652655765148
"CROCCP3",253.299006948615,-9.19247002206296e-06,0.00144217894772457,0.489895555048944,0.999652655765148
"LINC01783",71.4702358745134,1.34767776076075e-05,0.00144260314169738,0.153374766932633,0.999652655765148
"NBPF1",1398.79514146115,1.29935555717626e-05,0.0014424324651409,0.632946288566646,0.999652655765148
"CROCCP2",645.419802086256,7.28893054129801e-06,0.00144251021542918,0.543281861185411,0.999652655765148
